timestamp,file,line,resp,mse,anomaly_type,suggested_fix
03:57:00,nab_data.py,450,49.672,5687.69341447875,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 03:57:00 file=nab_data.py:450 resp=49.672 msg='AUTO'
04:02:00,nab_data.py,451,40.694,5666.580985943762,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:02:00 file=nab_data.py:451 resp=40.694 msg='AUTO'
04:07:00,nab_data.py,452,54.212,5700.73434787496,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:07:00 file=nab_data.py:452 resp=54.212 msg='AUTO'
04:12:00,nab_data.py,453,46.38399999999999,5731.331376631681,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:12:00 file=nab_data.py:453 resp=46.38399999999999 msg='AUTO'
04:17:00,nab_data.py,454,41.292,5661.39103230241,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:17:00 file=nab_data.py:454 resp=41.292 msg='AUTO'
04:22:00,nab_data.py,455,52.806,5699.199890942762,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:22:00 file=nab_data.py:455 resp=52.806 msg='AUTO'
04:27:00,nab_data.py,456,46.154,5718.016397294592,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:27:00 file=nab_data.py:456 resp=46.154 msg='AUTO'
04:32:00,nab_data.py,457,42.456,5674.2784220662215,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:32:00 file=nab_data.py:457 resp=42.456 msg='AUTO'
04:37:00,nab_data.py,458,49.46,5725.291561620762,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:37:00 file=nab_data.py:458 resp=49.46 msg='AUTO'
04:42:00,nab_data.py,459,46.12600000000001,5687.0752816585255,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:42:00 file=nab_data.py:459 resp=46.12600000000001 msg='AUTO'
04:47:00,nab_data.py,460,45.61,5680.551823343843,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:47:00 file=nab_data.py:460 resp=45.61 msg='AUTO'
04:52:00,nab_data.py,461,46.878,5711.4176651544585,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:52:00 file=nab_data.py:461 resp=46.878 msg='AUTO'
04:57:00,nab_data.py,462,42.746,5651.231147523358,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 04:57:00 file=nab_data.py:462 resp=42.746 msg='AUTO'
05:02:00,nab_data.py,463,53.028,5702.615553128561,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:02:00 file=nab_data.py:463 resp=53.028 msg='AUTO'
05:07:00,nab_data.py,464,47.63,5714.549670901283,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:07:00 file=nab_data.py:464 resp=47.63 msg='AUTO'
05:12:00,nab_data.py,465,41.11600000000001,5670.342152115906,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:12:00 file=nab_data.py:465 resp=41.11600000000001 msg='AUTO'
05:17:00,nab_data.py,466,49.32,5655.551083255296,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:17:00 file=nab_data.py:466 resp=49.32 msg='AUTO'
05:22:00,nab_data.py,467,46.478,5641.925398890789,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:22:00 file=nab_data.py:467 resp=46.478 msg='AUTO'
05:27:00,nab_data.py,468,45.56399999999999,5630.793034820339,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:27:00 file=nab_data.py:468 resp=45.56399999999999 msg='AUTO'
05:32:00,nab_data.py,469,47.256,5665.612856197382,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:32:00 file=nab_data.py:469 resp=47.256 msg='AUTO'
05:37:00,nab_data.py,470,40.488,5587.883152675308,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:37:00 file=nab_data.py:470 resp=40.488 msg='AUTO'
05:42:00,nab_data.py,471,52.652,5608.8735741327155,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:42:00 file=nab_data.py:471 resp=52.652 msg='AUTO'
05:47:00,nab_data.py,472,44.718,5616.23558861117,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:47:00 file=nab_data.py:472 resp=44.718 msg='AUTO'
05:52:00,nab_data.py,473,42.97,5578.604442920747,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:52:00 file=nab_data.py:473 resp=42.97 msg='AUTO'
05:57:00,nab_data.py,474,51.854,5616.70737283249,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 05:57:00 file=nab_data.py:474 resp=51.854 msg='AUTO'
06:02:00,nab_data.py,475,46.076,5611.009444198153,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:02:00 file=nab_data.py:475 resp=46.076 msg='AUTO'
06:07:00,nab_data.py,476,45.904,5599.605708339408,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:07:00 file=nab_data.py:476 resp=45.904 msg='AUTO'
06:12:00,nab_data.py,477,47.276,5629.566615982957,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:12:00 file=nab_data.py:477 resp=47.276 msg='AUTO'
06:17:00,nab_data.py,478,41.714,5568.88461050799,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:17:00 file=nab_data.py:478 resp=41.714 msg='AUTO'
06:22:00,nab_data.py,479,52.972,5613.939611456312,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:22:00 file=nab_data.py:479 resp=52.972 msg='AUTO'
06:27:00,nab_data.py,480,44.984,5623.149630796546,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:27:00 file=nab_data.py:480 resp=44.984 msg='AUTO'
06:32:00,nab_data.py,481,43.29,5604.205025827958,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:32:00 file=nab_data.py:481 resp=43.29 msg='AUTO'
06:37:00,nab_data.py,482,49.694,5667.260864751267,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:37:00 file=nab_data.py:482 resp=49.694 msg='AUTO'
06:42:00,nab_data.py,483,45.234,5618.47128525316,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:42:00 file=nab_data.py:483 resp=45.234 msg='AUTO'
06:47:00,nab_data.py,484,45.56399999999999,5625.1212822729485,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:47:00 file=nab_data.py:484 resp=45.56399999999999 msg='AUTO'
06:52:00,nab_data.py,485,46.3,5650.438948080637,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:52:00 file=nab_data.py:485 resp=46.3 msg='AUTO'
06:57:00,nab_data.py,486,43.56800000000001,5604.211560466623,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 06:57:00 file=nab_data.py:486 resp=43.56800000000001 msg='AUTO'
07:02:00,nab_data.py,487,52.724,5646.95550194965,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:02:00 file=nab_data.py:487 resp=52.724 msg='AUTO'
07:07:00,nab_data.py,488,46.784,5651.248480275567,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:07:00 file=nab_data.py:488 resp=46.784 msg='AUTO'
07:12:00,nab_data.py,489,42.23,5601.309803058006,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:12:00 file=nab_data.py:489 resp=42.23 msg='AUTO'
07:17:00,nab_data.py,490,50.448,5615.884997223379,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:17:00 file=nab_data.py:490 resp=50.448 msg='AUTO'
07:22:00,nab_data.py,491,46.432,5629.885638314942,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:22:00 file=nab_data.py:491 resp=46.432 msg='AUTO'
07:27:00,nab_data.py,492,43.826,5608.377415424349,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:27:00 file=nab_data.py:492 resp=43.826 msg='AUTO'
07:32:00,nab_data.py,493,49.508,5653.747833713791,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:32:00 file=nab_data.py:493 resp=49.508 msg='AUTO'
07:37:00,nab_data.py,494,45.488,5580.900850746592,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:37:00 file=nab_data.py:494 resp=45.488 msg='AUTO'
07:42:00,nab_data.py,495,45.908,5584.481401562509,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:42:00 file=nab_data.py:495 resp=45.908 msg='AUTO'
07:47:00,nab_data.py,496,45.68,5597.679589409938,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:47:00 file=nab_data.py:496 resp=45.68 msg='AUTO'
07:52:00,nab_data.py,497,40.094,5538.087165143366,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:52:00 file=nab_data.py:497 resp=40.094 msg='AUTO'
07:57:00,nab_data.py,498,54.828,5587.2664347921345,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 07:57:00 file=nab_data.py:498 resp=54.828 msg='AUTO'
08:02:00,nab_data.py,499,45.212,5591.125644099016,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:02:00 file=nab_data.py:499 resp=45.212 msg='AUTO'
08:07:00,nab_data.py,500,44.444,5558.930586954887,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:07:00 file=nab_data.py:500 resp=44.444 msg='AUTO'
08:12:00,nab_data.py,501,47.676,5598.497573967446,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:12:00 file=nab_data.py:501 resp=47.676 msg='AUTO'
08:17:00,nab_data.py,502,39.742,5510.056012756442,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:17:00 file=nab_data.py:502 resp=39.742 msg='AUTO'
08:22:00,nab_data.py,503,50.678,5536.719113945145,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:22:00 file=nab_data.py:503 resp=50.678 msg='AUTO'
08:27:00,nab_data.py,504,46.292,5565.249604629623,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:27:00 file=nab_data.py:504 resp=46.292 msg='AUTO'
08:32:00,nab_data.py,505,42.044,5498.514837679879,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:32:00 file=nab_data.py:505 resp=42.044 msg='AUTO'
08:37:00,nab_data.py,506,52.066,5536.1830862080005,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:37:00 file=nab_data.py:506 resp=52.066 msg='AUTO'
08:42:00,nab_data.py,507,45.258,5552.487476247839,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:42:00 file=nab_data.py:507 resp=45.258 msg='AUTO'
08:47:00,nab_data.py,508,43.45399999999999,5516.176269505273,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:47:00 file=nab_data.py:508 resp=43.45399999999999 msg='AUTO'
08:52:00,nab_data.py,509,48.166,5528.425615075033,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:52:00 file=nab_data.py:509 resp=48.166 msg='AUTO'
08:57:00,nab_data.py,510,41.854,5507.91900545715,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 08:57:00 file=nab_data.py:510 resp=41.854 msg='AUTO'
09:02:00,nab_data.py,511,49.504,5524.005157480632,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:02:00 file=nab_data.py:511 resp=49.504 msg='AUTO'
09:07:00,nab_data.py,512,47.596,5552.582067876228,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:07:00 file=nab_data.py:512 resp=47.596 msg='AUTO'
09:12:00,nab_data.py,513,40.592,5476.91712868189,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:12:00 file=nab_data.py:513 resp=40.592 msg='AUTO'
09:17:00,nab_data.py,514,50.274,5493.257663170445,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:17:00 file=nab_data.py:514 resp=50.274 msg='AUTO'
09:22:00,nab_data.py,515,45.83,5519.934093127847,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:22:00 file=nab_data.py:515 resp=45.83 msg='AUTO'
09:27:00,nab_data.py,516,42.788,5481.025766573639,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:27:00 file=nab_data.py:516 resp=42.788 msg='AUTO'
09:32:00,nab_data.py,517,47.86600000000001,5489.261107428791,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:32:00 file=nab_data.py:517 resp=47.86600000000001 msg='AUTO'
09:37:00,nab_data.py,518,41.714,5468.32754873635,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:37:00 file=nab_data.py:518 resp=41.714 msg='AUTO'
09:42:00,nab_data.py,519,52.324,5501.045965170846,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:42:00 file=nab_data.py:519 resp=52.324 msg='AUTO'
09:47:00,nab_data.py,520,46.666,5536.040667920697,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:47:00 file=nab_data.py:520 resp=46.666 msg='AUTO'
09:52:00,nab_data.py,521,42.512,5472.902190880346,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:52:00 file=nab_data.py:521 resp=42.512 msg='AUTO'
09:57:00,nab_data.py,522,51.69,5516.539709753383,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 09:57:00 file=nab_data.py:522 resp=51.69 msg='AUTO'
10:02:00,nab_data.py,523,46.846,5539.462982863557,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:02:00 file=nab_data.py:523 resp=46.846 msg='AUTO'
10:07:00,nab_data.py,524,45.026,5495.868112292358,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:07:00 file=nab_data.py:524 resp=45.026 msg='AUTO'
10:12:00,nab_data.py,525,48.166,5508.580704408086,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:12:00 file=nab_data.py:525 resp=48.166 msg='AUTO'
10:17:00,nab_data.py,526,40.234,5478.161603912765,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:17:00 file=nab_data.py:526 resp=40.234 msg='AUTO'
10:22:00,nab_data.py,527,52.066,5508.897026235479,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:22:00 file=nab_data.py:527 resp=52.066 msg='AUTO'
10:27:00,nab_data.py,528,46.01,5533.708547155516,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:27:00 file=nab_data.py:528 resp=46.01 msg='AUTO'
10:32:00,nab_data.py,529,41.62,5463.63454317808,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:32:00 file=nab_data.py:529 resp=41.62 msg='AUTO'
10:37:00,nab_data.py,530,49.932,5493.937899913045,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:37:00 file=nab_data.py:530 resp=49.932 msg='AUTO'
10:42:00,nab_data.py,531,45.492,5507.026210076741,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:42:00 file=nab_data.py:531 resp=45.492 msg='AUTO'
10:47:00,nab_data.py,532,43.31,5468.486238180924,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:47:00 file=nab_data.py:532 resp=43.31 msg='AUTO'
10:52:00,nab_data.py,533,48.874,5490.580118183539,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:52:00 file=nab_data.py:533 resp=48.874 msg='AUTO'
10:57:00,nab_data.py,534,48.56800000000001,5509.152081434949,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 10:57:00 file=nab_data.py:534 resp=48.56800000000001 msg='AUTO'
11:02:00,nab_data.py,535,44.918,5501.226946382771,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:02:00 file=nab_data.py:535 resp=44.918 msg='AUTO'
11:07:00,nab_data.py,536,48.676,5531.659155431583,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:07:00 file=nab_data.py:536 resp=48.676 msg='AUTO'
11:12:00,nab_data.py,537,39.678,5453.7088743900795,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:12:00 file=nab_data.py:537 resp=39.678 msg='AUTO'
11:17:00,nab_data.py,538,52.206,5488.292300412223,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:17:00 file=nab_data.py:538 resp=52.206 msg='AUTO'
11:22:00,nab_data.py,539,44.47,5501.346462241907,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:22:00 file=nab_data.py:539 resp=44.47 msg='AUTO'
11:27:00,nab_data.py,540,42.512,5453.311055593018,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:27:00 file=nab_data.py:540 resp=42.512 msg='AUTO'
11:32:00,nab_data.py,541,48.508,5465.783228812985,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:32:00 file=nab_data.py:541 resp=48.508 msg='AUTO'
11:37:00,nab_data.py,542,45.37600000000001,5474.985134880096,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\nemo.log::2014-02-16 11:37:00 file=nab_data.py:542 resp=45.37600000000001 msg='AUTO'
